step,intersection_id,vehicle_count,queue_length,waiting_time,average_speed,congestion_level
34,node_1_0,17,0,0.0,12.64,0
34,node_1_1,19,0,0.0,12.53,0
35,node_0_0,24,0,0.0,12.49,0
35,node_0_1,16,0,0.0,12.71,0
35,node_1_0,17,0,0.0,12.47,0
35,node_1_1,20,0,0.0,12.42,0
36,node_0_0,24,0,0.0,12.75,0
36,node_0_1,17,0,0.0,12.73,0
36,node_1_0,17,0,0.0,12.61,0
36,node_1_1,21,0,0.0,12.47,0
37,node_0_0,25,0,0.0,12.74,0
37,node_0_1,18,0,0.0,12.63,0
37,node_1_0,17,0,0.0,12.49,0
37,node_1_1,21,0,0.0,12.58,0
38,node_0_0,25,0,0.0,12.58,0
38,node_0_1,18,0,0.0,12.67,0
38,node_1_0,19,0,0.0,12.59,0
38,node_1_1,21,0,0.0,12.48,0
39,node_0_0,27,0,0.0,12.47,0
39,node_0_1,18,0,0.0,12.64,0
39,node_1_0,19,0,0.0,12.61,0
39,node_1_1,22,0,0.0,12.57,0
40,node_0_0,26,0,0.0,12.38,0
40,node_0_1,19,0,0.0,12.75,0
40,node_1_0,19,0,0.0,12.56,0
40,node_1_1,24,0,0.0,12.54,0
41,node_0_0,27,0,0.0,12.21,0
41,node_0_1,19,0,0.0,12.73,0
41,node_1_0,19,0,0.0,12.31,0
41,node_1_1,24,0,0.0,12.63,0
42,node_0_0,27,1,1.0,11.94,0
42,node_0_1,20,0,0.0,12.9,0
42,node_1_0,21,0,0.0,12.12,0
42,node_1_1,24,0,0.0,12.67,0
43,node_0_0,29,1,2.0,11.97,0
43,node_0_1,20,0,0.0,12.75,0
43,node_1_0,21,0,0.0,11.74,0
43,node_1_1,25,0,0.0,12.66,0
44,node_0_0,29,2,4.0,11.83,0
44,node_0_1,21,0,0.0,12.93,0
44,node_1_0,21,1,1.0,11.46,0
44,node_1_1,26,0,0.0,12.65,0
45,node_0_0,30,2,6.0,11.75,0
45,node_0_1,22,0,0.0,12.32,0
45,node_1_0,21,2,3.0,11.42,0
45,node_1_1,26,0,0.0,12.35,0
46,node_0_0,32,2,8.0,11.41,0
46,node_0_1,21,0,0.0,12.22,0
46,node_1_0,21,0,0.0,12.66,0
46,node_1_1,27,0,0.0,12.43,0
47,node_0_0,32,2,10.0,11.03,0
47,node_0_1,21,0,0.0,12.09,0
47,node_1_0,21,0,0.0,12.52,0
47,node_1_1,28,0,0.0,12.15,0
48,node_0_0,32,2,12.0,10.92,0
48,node_0_1,23,0,0.0,12.01,0
48,node_1_0,21,0,0.0,12.28,0
48,node_1_1,30,1,1.0,12.15,0
49,node_0_0,34,3,15.0,10.84,1
49,node_0_1,24,1,1.0,11.9,0
49,node_1_0,21,0,0.0,12.36,0
49,node_1_1,29,1,2.0,11.92,0
50,node_0_0,35,3,18.0,10.62,1
50,node_0_1,24,1,2.0,11.78,0
50,node_1_0,22,0,0.0,12.41,0
50,node_1_1,29,1,3.0,11.84,0
51,node_0_0,36,4,22.0,10.6,1
51,node_0_1,24,1,3.0,11.63,0
51,node_1_0,22,0,0.0,12.22,0
51,node_1_1,29,1,4.0,11.58,0
52,node_0_0,37,5,27.0,10.42,1
52,node_0_1,27,2,5.0,11.8,0
52,node_1_0,22,1,1.0,12.07,0
52,node_1_1,31,1,5.0,11.51,0
53,node_0_0,38,5,32.0,10.45,1
53,node_0_1,28,2,7.0,11.8,0
53,node_1_0,22,1,2.0,11.76,0
53,node_1_1,31,2,7.0,11.21,0
54,node_0_0,38,5,37.0,10.24,1
54,node_0_1,26,2,9.0,11.69,0
54,node_1_0,24,1,3.0,11.88,0
54,node_1_1,30,2,9.0,11.07,0
55,node_0_0,39,7,44.0,10.19,1
55,node_0_1,26,2,11.0,11.44,0
55,node_1_0,25,1,4.0,11.28,0
55,node_1_1,30,2,11.0,11.3,0
56,node_0_0,38,7,51.0,10.06,1
56,node_0_1,28,2,13.0,11.43,0
56,node_1_0,24,2,6.0,10.89,0
56,node_1_1,32,3,14.0,11.45,1
57,node_0_0,39,7,58.0,10.0,1
57,node_0_1,29,2,15.0,11.18,0
57,node_1_0,25,2,8.0,10.63,0
57,node_1_1,32,3,17.0,11.4,1
58,node_0_0,40,7,65.0,9.85,1
58,node_0_1,31,2,17.0,11.15,1
58,node_1_0,27,2,10.0,10.66,0
58,node_1_1,33,3,20.0,11.35,1
59,node_0_0,41,8,73.0,9.79,1
59,node_0_1,32,4,21.0,11.22,1
59,node_1_0,25,3,13.0,10.51,1
59,node_1_1,33,3,23.0,11.27,1
60,node_0_0,40,9,82.0,9.78,2
60,node_0_1,32,4,25.0,11.25,1
60,node_1_0,25,3,16.0,10.31,1
60,node_1_1,34,3,26.0,11.34,1
61,node_0_0,43,9,91.0,10.0,2
61,node_0_1,34,4,29.0,11.33,1
61,node_1_0,26,4,20.0,10.09,1
61,node_1_1,35,3,29.0,11.38,1
62,node_0_0,43,9,100.0,10.04,2
62,node_0_1,33,4,33.0,11.16,1
62,node_1_0,28,5,25.0,10.3,1
62,node_1_1,36,3,32.0,11.22,1
63,node_0_0,45,9,109.0,10.22,2
63,node_0_1,33,4,37.0,11.11,1
63,node_1_0,27,5,30.0,10.11,1
63,node_1_1,37,4,36.0,11.23,1
64,node_0_0,44,9,118.0,10.04,2
64,node_0_1,34,4,41.0,11.13,1
64,node_1_0,27,5,35.0,10.18,1
64,node_1_1,40,4,40.0,11.01,1
65,node_0_0,46,9,127.0,9.89,2
65,node_0_1,36,4,45.0,10.99,1
65,node_1_0,27,5,40.0,9.92,1
65,node_1_1,38,2,13.0,11.12,0
66,node_0_0,46,9,136.0,9.72,2
66,node_0_1,35,4,49.0,10.75,1
66,node_1_0,29,6,46.0,9.83,1
66,node_1_1,38,0,0.0,10.71,0
67,node_0_0,47,9,145.0,9.48,2
67,node_0_1,35,5,54.0,10.68,1
67,node_1_0,28,6,52.0,9.64,1
67,node_1_1,39,1,1.0,10.76,0
68,node_0_0,47,10,155.0,9.15,2
68,node_0_1,36,6,60.0,10.84,1
68,node_1_0,28,7,59.0,9.63,1
68,node_1_1,41,2,3.0,10.78,0
69,node_0_0,49,11,166.0,9.11,2
69,node_0_1,37,6,66.0,10.71,1
69,node_1_0,30,7,66.0,9.51,1
69,node_1_1,39,2,5.0,11.23,0
70,node_0_0,50,11,177.0,8.9,2
70,node_0_1,36,6,72.0,10.68,1
70,node_1_0,32,7,73.0,9.91,1
70,node_1_1,40,3,8.0,11.15,1
71,node_0_0,50,13,190.0,8.67,2
71,node_0_1,36,6,78.0,10.36,1
71,node_1_0,34,7,80.0,9.91,1
71,node_1_1,39,3,11.0,11.15,1
72,node_0_0,50,13,203.0,8.43,2
72,node_0_1,38,6,84.0,10.29,2
72,node_1_0,33,7,87.0,9.8,2
72,node_1_1,41,3,14.0,11.01,1
73,node_0_0,51,15,218.0,8.43,2
73,node_0_1,39,6,90.0,10.2,2
73,node_1_0,35,8,95.0,9.64,2
73,node_1_1,40,3,17.0,10.95,1
74,node_0_0,51,16,234.0,8.3,2
74,node_0_1,38,6,96.0,10.03,2
74,node_1_0,37,8,103.0,9.87,2
74,node_1_1,39,4,21.0,10.69,1
75,node_0_0,53,16,250.0,8.29,2
75,node_0_1,38,7,103.0,9.91,2
75,node_1_0,38,8,111.0,9.83,2
75,node_1_1,40,4,25.0,10.5,1
76,node_0_0,52,17,267.0,8.13,2
76,node_0_1,40,8,111.0,10.1,2
76,node_1_0,38,9,120.0,9.79,2
76,node_1_1,43,6,31.0,10.6,1
77,node_0_0,54,18,285.0,8.17,2
77,node_0_1,41,8,119.0,9.9,2
77,node_1_0,38,9,129.0,9.78,2
77,node_1_1,42,6,37.0,10.31,1
78,node_0_0,54,18,303.0,8.01,2
78,node_0_1,41,8,127.0,9.64,2
78,node_1_0,40,9,138.0,9.94,2
78,node_1_1,42,7,44.0,10.15,1
79,node_0_0,54,18,321.0,7.91,2
79,node_0_1,41,9,136.0,9.47,2
79,node_1_0,40,9,147.0,9.8,2
79,node_1_1,43,8,52.0,10.32,1
80,node_0_0,54,19,340.0,7.7,2
80,node_0_1,42,9,145.0,9.43,2
80,node_1_0,40,9,156.0,9.59,2
80,node_1_1,45,8,60.0,10.51,1
81,node_0_0,56,20,360.0,7.87,2
81,node_0_1,43,10,155.0,9.58,2
81,node_1_0,40,9,165.0,9.52,2
81,node_1_1,44,8,68.0,10.28,1
82,node_0_0,57,20,380.0,7.79,2
82,node_0_1,43,10,165.0,9.55,2
82,node_1_0,42,9,174.0,9.44,2
82,node_1_1,45,8,76.0,10.14,1
83,node_0_0,58,21,401.0,7.79,2
83,node_0_1,43,11,176.0,9.32,2
83,node_1_0,42,10,184.0,9.36,2
83,node_1_1,46,8,84.0,9.92,2
84,node_0_0,58,21,422.0,7.78,2
84,node_0_1,44,11,187.0,9.57,2
84,node_1_0,42,11,195.0,9.32,2
84,node_1_1,47,8,92.0,9.74,2
85,node_0_0,60,21,443.0,7.79,2
85,node_0_1,45,11,198.0,9.59,2
85,node_1_0,42,11,206.0,9.24,2
85,node_1_1,46,10,102.0,9.41,2
86,node_0_0,59,21,464.0,7.56,2
86,node_0_1,42,11,209.0,9.08,2
86,node_1_0,44,11,217.0,9.39,2
86,node_1_1,46,10,112.0,9.31,2
87,node_0_0,61,23,487.0,7.56,2
87,node_0_1,42,11,220.0,8.8,2
87,node_1_0,44,11,228.0,9.18,2
87,node_1_1,47,11,123.0,9.42,2
88,node_0_0,60,23,510.0,7.27,2
88,node_0_1,44,11,231.0,8.76,2
88,node_1_0,44,11,239.0,9.05,2
88,node_1_1,51,12,135.0,9.41,2
89,node_0_0,62,24,534.0,7.34,2
89,node_0_1,45,11,242.0,8.59,2
89,node_1_0,44,12,251.0,8.98,2
89,node_1_1,50,12,147.0,9.11,2
90,node_0_0,62,25,559.0,7.08,2
90,node_0_1,45,13,255.0,8.45,2
90,node_1_0,46,13,264.0,9.11,2
90,node_1_1,50,12,159.0,9.0,2
91,node_0_0,62,26,585.0,6.95,2
91,node_0_1,45,14,269.0,8.28,2
91,node_1_0,47,13,277.0,9.1,2
91,node_1_1,52,12,171.0,8.89,2
92,node_0_0,61,27,612.0,6.55,2
92,node_0_1,46,14,283.0,8.29,2
92,node_1_0,46,13,290.0,8.99,2
92,node_1_1,54,13,184.0,8.7,2
93,node_0_0,63,28,640.0,6.67,2
93,node_0_1,49,16,299.0,8.55,2
93,node_1_0,46,13,303.0,8.78,2
93,node_1_1,53,13,197.0,8.39,2
94,node_0_0,63,29,669.0,6.54,2
94,node_0_1,47,16,315.0,8.14,2
94,node_1_0,48,13,316.0,8.76,2
94,node_1_1,54,14,211.0,8.59,2
95,node_0_0,64,30,699.0,6.34,2
95,node_0_1,46,16,331.0,7.87,2
95,node_1_0,49,13,329.0,8.53,2
95,node_1_1,55,15,226.0,8.47,2
96,node_0_0,63,31,730.0,6.25,2
96,node_0_1,47,16,347.0,7.59,2
96,node_1_0,49,14,343.0,8.49,2
96,node_1_1,57,15,241.0,8.35,2
97,node_0_0,64,31,761.0,6.4,2
97,node_0_1,48,16,363.0,7.31,2
97,node_1_0,49,16,359.0,8.2,2
97,node_1_1,56,17,258.0,8.14,2
98,node_0_0,64,32,793.0,6.32,2
98,node_0_1,48,18,381.0,7.14,2
98,node_1_0,51,16,375.0,8.28,2
98,node_1_1,56,18,276.0,7.84,2
99,node_0_0,66,32,825.0,6.25,2
99,node_0_1,48,20,401.0,6.95,2
99,node_1_0,51,17,392.0,8.18,2
99,node_1_1,57,18,294.0,7.55,2
100,node_0_0,66,32,857.0,6.12,2
100,node_0_1,49,20,421.0,7.02,2
100,node_1_0,51,18,410.0,8.14,2
100,node_1_1,60,21,315.0,7.38,2
