step,intersection_id,vehicle_count,queue_length,waiting_time,average_speed,congestion_level
34,node_1_0,4,0,0.0,12.49,0
34,node_1_1,5,0,0.0,12.02,0
35,node_0_0,9,0,0.0,12.48,0
35,node_0_1,4,0,0.0,13.23,0
35,node_1_0,4,0,0.0,12.53,0
35,node_1_1,5,0,0.0,11.93,0
36,node_0_0,10,0,0.0,12.63,0
36,node_0_1,4,0,0.0,13.06,0
36,node_1_0,4,0,0.0,12.89,0
36,node_1_1,5,0,0.0,12.14,0
37,node_0_0,10,0,0.0,12.23,0
37,node_0_1,4,0,0.0,13.13,0
37,node_1_0,5,0,0.0,12.87,0
37,node_1_1,5,0,0.0,11.82,0
38,node_0_0,10,0,0.0,12.12,0
38,node_0_1,4,0,0.0,12.87,0
38,node_1_0,5,0,0.0,12.64,0
38,node_1_1,6,0,0.0,12.19,0
39,node_0_0,10,0,0.0,11.54,0
39,node_0_1,4,0,0.0,12.79,0
39,node_1_0,5,0,0.0,12.56,0
39,node_1_1,7,0,0.0,12.48,0
40,node_0_0,11,0,0.0,11.26,0
40,node_0_1,4,0,0.0,12.91,0
40,node_1_0,5,0,0.0,12.81,0
40,node_1_1,7,0,0.0,12.2,0
41,node_0_0,10,0,0.0,10.97,0
41,node_0_1,4,0,0.0,13.24,0
41,node_1_0,5,0,0.0,12.5,0
41,node_1_1,8,0,0.0,11.93,0
42,node_0_0,10,1,1.0,10.94,0
42,node_0_1,4,0,0.0,11.69,0
42,node_1_0,5,0,0.0,11.74,0
42,node_1_1,8,0,0.0,11.67,0
43,node_0_0,11,1,2.0,11.31,0
43,node_0_1,5,0,0.0,11.21,0
43,node_1_0,6,0,0.0,11.2,0
43,node_1_1,9,0,0.0,11.64,0
44,node_0_0,11,1,3.0,11.15,0
44,node_0_1,5,0,0.0,10.37,0
44,node_1_0,6,0,0.0,10.65,0
44,node_1_1,9,0,0.0,11.79,0
45,node_0_0,11,1,4.0,11.16,0
45,node_0_1,5,0,0.0,10.52,0
45,node_1_0,6,1,1.0,10.39,0
45,node_1_1,9,0,0.0,11.75,0
46,node_0_0,12,1,5.0,11.56,0
46,node_0_1,4,0,0.0,12.56,0
46,node_1_0,5,0,0.0,12.63,0
46,node_1_1,9,0,0.0,11.25,0
47,node_0_0,12,1,6.0,11.43,0
47,node_0_1,4,0,0.0,12.55,0
47,node_1_0,5,0,0.0,12.47,0
47,node_1_1,9,0,0.0,10.9,0
48,node_0_0,12,1,7.0,11.42,0
48,node_0_1,4,0,0.0,12.88,0
48,node_1_0,5,0,0.0,12.74,0
48,node_1_1,9,0,0.0,10.55,0
49,node_0_0,12,1,8.0,11.27,0
49,node_0_1,5,0,0.0,12.74,0
49,node_1_0,5,0,0.0,12.58,0
49,node_1_1,10,1,1.0,10.62,0
50,node_0_0,13,1,9.0,10.8,0
50,node_0_1,5,0,0.0,12.63,0
50,node_1_0,5,0,0.0,12.46,0
50,node_1_1,10,1,2.0,10.72,0
51,node_0_0,13,1,10.0,10.66,0
51,node_0_1,5,0,0.0,12.71,0
51,node_1_0,5,0,0.0,12.13,0
51,node_1_1,11,1,3.0,10.74,0
52,node_0_0,14,1,11.0,10.49,0
52,node_0_1,5,0,0.0,12.22,0
52,node_1_0,6,0,0.0,11.54,0
52,node_1_1,11,1,4.0,10.43,0
53,node_0_0,13,1,12.0,9.84,0
53,node_0_1,5,0,0.0,12.31,0
53,node_1_0,6,0,0.0,10.93,0
53,node_1_1,11,1,5.0,10.4,0
54,node_0_0,13,2,14.0,9.61,0
54,node_0_1,5,0,0.0,12.48,0
54,node_1_0,7,0,0.0,10.85,0
54,node_1_1,12,1,6.0,10.78,0
55,node_0_0,13,3,17.0,9.43,1
55,node_0_1,6,0,0.0,12.62,0
55,node_1_0,7,1,1.0,10.88,0
55,node_1_1,12,1,7.0,10.94,0
56,node_0_0,13,3,20.0,9.51,1
56,node_0_1,6,0,0.0,12.64,0
56,node_1_0,7,1,2.0,11.01,0
56,node_1_1,12,1,8.0,10.55,0
57,node_0_0,13,3,23.0,9.53,1
57,node_0_1,6,0,0.0,12.68,0
57,node_1_0,7,1,3.0,11.12,0
57,node_1_1,12,1,9.0,10.53,0
58,node_0_0,13,3,26.0,9.52,1
58,node_0_1,6,0,0.0,12.82,0
58,node_1_0,7,1,4.0,10.92,0
58,node_1_1,12,1,10.0,10.25,0
59,node_0_0,13,3,29.0,9.55,1
59,node_0_1,6,0,0.0,12.65,0
59,node_1_0,7,1,5.0,10.36,0
59,node_1_1,12,1,11.0,10.15,0
60,node_0_0,13,3,32.0,9.27,1
60,node_0_1,7,0,0.0,12.81,0
60,node_1_0,6,1,6.0,8.96,0
60,node_1_1,12,2,13.0,10.31,0
61,node_0_0,14,3,35.0,9.7,1
61,node_0_1,6,0,0.0,12.47,0
61,node_1_0,6,1,7.0,8.39,0
61,node_1_1,12,2,15.0,10.18,0
62,node_0_0,16,3,38.0,10.18,1
62,node_0_1,6,0,0.0,12.88,0
62,node_1_0,6,2,9.0,8.52,0
62,node_1_1,12,2,17.0,10.02,1
63,node_0_0,16,3,41.0,9.99,1
63,node_0_1,6,0,0.0,12.62,0
63,node_1_0,7,2,11.0,8.9,0
63,node_1_1,13,2,19.0,10.1,1
64,node_0_0,17,3,44.0,9.9,1
64,node_0_1,6,0,0.0,12.62,0
64,node_1_0,7,2,13.0,9.19,0
64,node_1_1,13,2,21.0,9.69,1
65,node_0_0,17,3,47.0,10.06,1
65,node_0_1,6,0,0.0,12.4,0
65,node_1_0,7,2,15.0,8.94,0
65,node_1_1,13,2,23.0,9.39,1
66,node_0_0,18,3,50.0,9.71,1
66,node_0_1,6,0,0.0,11.75,0
66,node_1_0,7,2,17.0,9.15,1
66,node_1_1,13,3,26.0,9.42,1
67,node_0_0,18,3,53.0,9.45,1
67,node_0_1,6,0,0.0,10.99,0
67,node_1_0,8,2,19.0,9.7,1
67,node_1_1,13,3,29.0,9.5,1
68,node_0_0,17,3,56.0,8.93,1
68,node_0_1,6,0,0.0,10.8,0
68,node_1_0,9,2,21.0,9.7,1
68,node_1_1,13,3,32.0,9.43,1
69,node_0_0,17,4,60.0,8.79,1
69,node_0_1,6,1,1.0,10.78,0
69,node_1_0,9,2,23.0,9.69,1
69,node_1_1,14,3,35.0,9.65,1
70,node_0_0,17,5,65.0,8.92,1
70,node_0_1,7,1,2.0,10.69,0
70,node_1_0,9,2,25.0,9.87,1
70,node_1_1,14,3,38.0,9.66,1
71,node_0_0,17,5,70.0,8.52,1
71,node_0_1,8,1,3.0,11.28,0
71,node_1_0,9,2,27.0,9.97,1
71,node_1_1,14,3,41.0,9.79,1
72,node_0_0,17,5,75.0,8.34,1
72,node_0_1,8,1,4.0,11.25,0
72,node_1_0,9,2,29.0,9.68,1
72,node_1_1,14,3,44.0,9.88,1
73,node_0_0,17,5,80.0,7.96,1
73,node_0_1,8,1,5.0,11.18,0
73,node_1_0,9,2,31.0,9.11,1
73,node_1_1,15,3,47.0,10.07,1
74,node_0_0,17,5,85.0,8.19,2
74,node_0_1,8,1,6.0,10.97,0
74,node_1_0,9,2,33.0,8.88,1
74,node_1_1,15,3,50.0,9.95,1
75,node_0_0,17,5,90.0,8.0,2
75,node_0_1,8,1,7.0,11.23,0
75,node_1_0,9,2,35.0,8.36,1
75,node_1_1,15,3,53.0,9.94,1
76,node_0_0,18,6,96.0,8.53,2
76,node_0_1,8,1,8.0,11.44,0
76,node_1_0,9,3,38.0,8.36,1
76,node_1_1,14,3,56.0,9.58,1
77,node_0_0,18,6,102.0,8.43,2
77,node_0_1,8,1,9.0,11.35,0
77,node_1_0,10,3,41.0,8.89,1
77,node_1_1,14,3,59.0,9.77,1
78,node_0_0,19,6,108.0,8.62,2
78,node_0_1,10,1,10.0,10.97,0
78,node_1_0,10,3,44.0,8.73,1
78,node_1_1,14,3,62.0,9.76,1
79,node_0_0,19,6,114.0,8.68,2
79,node_0_1,10,1,11.0,10.3,0
79,node_1_0,10,3,47.0,8.83,1
79,node_1_1,14,3,65.0,9.41,1
80,node_0_0,18,6,120.0,8.27,2
80,node_0_1,10,2,13.0,9.79,0
80,node_1_0,10,3,50.0,8.93,1
80,node_1_1,15,3,68.0,9.61,1
81,node_0_0,18,6,126.0,8.08,2
81,node_0_1,10,2,15.0,9.99,0
81,node_1_0,10,3,53.0,8.81,1
81,node_1_1,15,3,71.0,9.11,1
82,node_0_0,18,6,132.0,7.78,2
82,node_0_1,10,2,17.0,10.01,1
82,node_1_0,11,3,56.0,9.01,1
82,node_1_1,15,3,74.0,8.65,1
83,node_0_0,18,6,138.0,7.66,2
83,node_0_1,10,2,19.0,9.94,1
83,node_1_0,11,3,59.0,9.04,1
83,node_1_1,15,3,77.0,8.15,1
84,node_0_0,18,7,145.0,7.58,2
84,node_0_1,10,2,21.0,9.99,1
84,node_1_0,11,3,62.0,8.98,1
84,node_1_1,16,4,81.0,8.38,2
85,node_0_0,18,7,152.0,7.7,2
85,node_0_1,9,2,23.0,9.77,1
85,node_1_0,11,3,65.0,8.93,1
85,node_1_1,16,5,86.0,7.75,2
86,node_0_0,19,7,159.0,8.08,2
86,node_0_1,9,2,25.0,9.85,1
86,node_1_0,11,3,68.0,8.97,1
86,node_1_1,17,5,91.0,7.26,2
87,node_0_0,19,7,166.0,7.93,2
87,node_0_1,10,2,27.0,9.88,1
87,node_1_0,11,3,71.0,8.63,1
87,node_1_1,18,6,97.0,7.32,2
88,node_0_0,20,7,173.0,8.21,2
88,node_0_1,10,2,29.0,9.62,1
88,node_1_0,11,3,74.0,8.63,1
88,node_1_1,18,7,104.0,7.38,2
89,node_0_0,19,7,180.0,7.67,2
89,node_0_1,10,2,31.0,9.12,1
89,node_1_0,11,3,77.0,8.24,1
89,node_1_1,18,7,111.0,7.12,2
90,node_0_0,19,7,187.0,7.42,2
90,node_0_1,10,2,33.0,8.55,1
90,node_1_0,11,3,80.0,7.85,1
90,node_1_1,17,7,118.0,6.55,2
91,node_0_0,20,8,195.0,7.64,2
91,node_0_1,11,2,35.0,8.41,1
91,node_1_0,9,1,16.0,9.56,1
91,node_1_1,17,7,125.0,6.29,2
92,node_0_0,20,8,203.0,7.6,2
92,node_0_1,11,2,37.0,7.83,1
92,node_1_0,10,0,0.0,10.29,0
92,node_1_1,17,7,132.0,6.29,2
93,node_0_0,20,8,211.0,7.61,2
93,node_0_1,12,3,40.0,8.45,1
93,node_1_0,10,0,0.0,10.69,0
93,node_1_1,17,8,140.0,6.2,2
94,node_0_0,20,8,219.0,7.54,2
94,node_0_1,12,3,43.0,8.36,1
94,node_1_0,8,0,0.0,12.35,0
94,node_1_1,18,8,148.0,6.74,2
95,node_0_0,20,8,227.0,7.36,2
95,node_0_1,12,4,47.0,8.34,1
95,node_1_0,7,0,0.0,12.35,0
95,node_1_1,20,8,156.0,7.03,2
96,node_0_0,20,8,235.0,7.22,2
96,node_0_1,13,4,51.0,8.69,1
96,node_1_0,7,0,0.0,12.33,0
96,node_1_1,20,8,164.0,7.1,2
97,node_0_0,20,8,243.0,6.8,2
97,node_0_1,12,4,55.0,8.15,1
97,node_1_0,8,0,0.0,12.54,0
97,node_1_1,22,8,172.0,7.49,2
98,node_0_0,20,8,251.0,6.34,2
98,node_0_1,12,4,59.0,8.23,1
98,node_1_0,9,0,0.0,12.35,0
98,node_1_1,22,8,180.0,7.68,2
99,node_0_0,20,9,260.0,5.98,2
99,node_0_1,12,4,63.0,8.18,1
99,node_1_0,9,0,0.0,12.34,0
99,node_1_1,24,8,188.0,7.94,2
100,node_0_0,21,9,269.0,5.91,2
100,node_0_1,12,4,67.0,8.29,1
100,node_1_0,9,0,0.0,11.68,0
100,node_1_1,24,8,196.0,7.56,2
